,primary_title,runtime_minutes,genres_x,release_date,production_budget,domestic_gross,worldwide_gross,total_profit,content_rating,directors,actors
542,The Contender,74.0,"Documentary,Drama,Sport","Oct 13, 2000",9000000,17804273,17804273,8804273,R,Rod Lurie,"Joan Allen, Gary Oldman, Jeff Bridges, Christian Slater, Sam Elliott, William L. Petersen, Saul Rubinek, Philip Baker Hall, Mariel Hemingway, Mike Binder, Robin Thomas, Kathryn Morris, Kristen Shaw, Douglas Urbanski, Angelica Torn, Joe Taylor, Kevin Geer, Doug Roberts, Kevin Greer, Bev Appleton, Sandra Register, Tony Booth, Andrew C. Boothby, Irene Ziegler, Del Driver, Sean Pratt, Bill Bevins, Ed Sala, Kirk Penberthy, Justin Dary, David Laubacher, David Bridgewater, Kevin Grantz, Michael Kennedy, David Londoner, Billy Dye, Larry King, Amit Mehta, Greg Cooper, J. Scott Shonka, Scoot Powell, Catherine Shaffner, Stan Kelly, William L. Chandler, Liz Marks, Robert Harvey, Steve Hurwitz, Ric Young, Sherri Richmond, Teresa Wells Jones, Lynn West, Dave Guertler, Michael Goodwin, Heather Ann Rosbeck, Donald Campen Jr., Justin Lewis, Fred Iacovo, Dawn Westbrook, Jolene Carroll"
543,Glory,101.0,Drama,"Dec 13, 1989",18000000,26593580,26593580,8593580,R,Edward Zwick,"Matthew Broderick, Denzel Washington, Cary Elwes, Morgan Freeman, Andre Braugher, Jihmi Kennedy, John Finn, Donovan Leitch, JD Cullum, Alan North, Bob Gunton, Cliff De Young, Christian Baskous, RonReaco Lee, Jay O. Sanders, Ray Godshall Jr., Raymond St. Jacques, Jane Alexander, Richard Riehle, Daniel Jenkins, Abdul Salaam El Razaac, Peter Michael Goetz, Pete Munro, Benji Wilhoite, Ethan Phillips, Mark A. Levy, Randell Haynes, Afemo Omilami, Keith Noble, Dan Biggers, Marc Gowan, Raymond Godshall Jr., Bob Minor, Joan Riordan, Saundra Franks, Mark A. Jones, Mark Margolis, Paul Desmond, Richard Wright, Chad Dowdell, Lance Norris, Freddie Fields, Michael Smith Guess, Abdul Salaam El Razzac"
544,The Water Diviner,111.0,"Drama,History,War","Apr 24, 2015",22500000,4200117,31054727,8554727,R,Russell Crowe,"Russell Crowe, Isabel Lucas, Jai Courtney, Olga Kurylenko, Ryan Corr, Yilmaz Erdogan, Jacqueline McKenzie, Steve Bastoni, Salih Kalyon, Dylan Georgiades, Megan Gale, James Fraser, Ben O'Toole, Jackie Patterson, Ben Norris, Aidan Smith, Damon Herriman, Sophia Forrest, Dan Wylie, Christopher Sommers, Benedict Hardie, Michael Dorman, Max Benitz, Charles Allan, Ali Akdeniz, Robert Mammone, Deniz Akdeniz, Emrah Aksu, Thomas Unger, Jack Randall, Zev Eleftheriou, Bill Thompson, David Oliver, Asena Gündüz, Aleyna Gündüz, Abdullah Eraslan, Reverend Diogenis Patsouris, Mustafa Özlük, Serdar Ali Sagin, Ediz Nidai, Jason Honeychurch, George Ogilvie, Stewart Kirwan, Gazi Yalcin, Brad Turner, Fabian Hevia, Ethem Temizkanoglu, Varlam Nikoladze, Nigar Alkan Sen, Muammer Er, Ali Akkus, Agani Gecmez, Mustafa Konukcu, Mehmet Emin Kabakci, Andrew Lesnie, Andrew Knight, John Collee, Andrew Anastasios, Aron Dyer, Troy Lum, Mario Gabrieli, James Packer, Brett Ratner, Keith Rodger, Angus Ross, Kerry Stokes, Tim Worner"
545,Frances Ha,86.0,"Comedy,Drama,Romance","May 17, 2013",3000000,4067398,11262769,8262769,R,Noah Baumbach,"Greta Gerwig, Mickey Sumner, Charlotte D'Amboise, Adam Driver, Michael Zegen, Grace Gummer, Hannah Dunne, Michael Esper, Patrick Heusinger, Josh Hamilton, Cindy Katz, Maya Kazan, Justine Lupe, Britta Phillips, Juliet Rylance, Dean Wareham"
546,The Snowman,119.0,"Crime,Drama,Mystery","Oct 20, 2017",35000000,6670765,43226146,8226146,G,"Dianne Jackson, Jimmy T. Murakami","Raymond Briggs, David Bowie"
547,The Snowman,119.0,"Crime,Drama,Mystery","Oct 20, 2017",35000000,6670765,43226146,8226146,R,Tomas Alfredson,"Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Val Kilmer, J.K. Simmons, Chloë Sevigny, Sofia Helin, James D'Arcy, David Dencik, Jamie Clayton, Silvia Busuioc, Jakob Oftebro, Ronan Vibert"
548,We Are Your Friends,96.0,"Drama,Music,Romance","Aug 28, 2015",2000000,3591417,10153415,8153415,R,Max Joseph,"Zac Efron, Emily Ratajkowski, Wes Bentley, Jonny Weston, Shiloh Fernandez, Alex Shaffer, Jon Bernthal, Alicia Coppola, Wiley M. Pickett, Jon Abrahams, Molly Hagan, Brittany Furlan, Vanessa Lengies, Joey Rudman, Kelsey Formost, Scarlett Benchley, Rebecca Forsythe, Jacqui Holland, Devon Barnes, Andrew Bachelor, Rob Silverman, Timothy Granaderos, Raleigh Adams, Ayden Mayeri, John Francis Dillon, Casey James, Desi Jevon, Ragon Miller, Posso, Kerry Stein"
549,Le Havre,93.0,"Comedy,Drama","Oct 21, 2011",5500000,611709,13480196,7980196,PG,Aki Kaurismäki,"André Wilms, Kati Outinen, Jean-Pierre Darroussin, Blondin Miguel, Elina Salo, Evelyne Didi, Nguyen Quoc Dung, Quoc-Dung Nguyen, Laika, François Monnié, Roberto Piazza, Pierre Étaix, Jean-Pierre Léaud, Bob Little"
550,Kites,123.0,"Action,Drama,Romance","May 21, 2010",9200000,1685269,17155193,7955193,PG,Anurag Basu,"Barbara Mori, Hrithik Roshan, Steven Michael Quezada, Kangana Ranaut, Kabir Bedi, Luce Rains, Nicholas Brown, Anand Tiwari, Clark Sanchez, Dave Colon, Yuri Suri"
551,The Other Side of the Door,90.0,Drama,"Mar 4, 2016",5000000,3000342,12905107,7905107,R,Johannes Roberts,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran, Suchitra Pillai, Javier Botet, Shoa Hussain, Mishti Bangera, Amarjeet Singh, Ashok Choudhary, Vijay Saini, Vijay Gupta, Rahil Gilani, Manoj, Anup Kumar Sharma, Manoj Prajapati, Avinaash Razdan, Vijay Jadhav, Binod Kumar Saha, R.N. Shukla, Tulasi Prajapati"
552,Dreamcatcher,104.0,"Crime,Documentary,Drama","Mar 21, 2003",68000000,33685268,75685268,7685268,R,Lawrence Kasdan,"Thomas Jane, Jason Lee, Damian Lewis, Morgan Freeman, Timothy Olyphant, Tom Sizemore, Donnie Wahlberg, Mike Holekamp, Mikey Holekamp, Reece Thompson, Andrew Robb, Giacomo Baessato, Joel Palmer, Eric Keenleyside, Rosemary Dunsmore, Michael O'Neill, Darrin Klimek, Campbell Lane, C. Ernst Harth, Ingrid Kavelaars, Chera Bailey, Cheralynn Bailey, Alex Campbell, T.J. Riley, Ryan De Boer, Susan Charest, Ty Olsson, Michael Daingerfield, Kevan Ohtsji, Marcy Goldberg, Dion Johnstone, Colin Lawrence, Shauna Kain, Malik McCall, Jordan Walker, Jon Kasdan, Michael Dobson, John Moore (VIII), Carolyn Tweedle, Christopher Ang, Chris Duggan, Daniel Merali, Matt Riley, John Armstrong, Jack Crowston, Trenna Frandsen, John Gagne, Sue Hartley, John Hombach, Kat Kosiancic"
553,Made in Dagenham,113.0,"Biography,Comedy,Drama","Nov 19, 2010",8000000,1095369,15644196,7644196,R,Nigel Cole,"Sally Hawkins, Bob Hoskins, Miranda Richardson, Geraldine James, Rupert Graves, Rosamund Pike, Richard Schiff, Andrea Riseborough, Daniel Mays, Jaime Winstone, Lorraine Stanley, Nicola Duffett, Matt Aubrey, Roger Lloyd-Pack, Phil Cornwell, Karen Seacombe, Thomas Arnold, Sian Scott, Robbie Kay, Andrew Lincoln, Joseph Mawle, Kenneth Cranham, Gina Bramhill, Marcus Hutton, Joseph Kloska, Miles Jupp, Frank Baker, Philip Perry, Peter-Hugo Daly, Simon Armstrong, Matilda Cole, Romy Taylor, Angus Barnett, Birgitta Bernhard, Laurie Cannon, William Ivory, Nico Tatarowicz, Denis Gilmore, Danny Huston, Mitchell Mullen, John Sessions, Matt King, Noah Taylor, Victoria Watkins, Craig Randall, David Bond, Simon Nehan"
554,Beyond the Lights,116.0,"Drama,Music,Romance","Nov 14, 2014",7000000,14618727,14618727,7618727,PG-13,Gina Prince-Bythewood,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Danny Glover, Machine Gun Kelly, Darryl Stephens, Elaine Tan, Isaac Keys, Tyler Christopher, Benito Martinez, Aisha Hinds, India Jean-Jacques, Deidrie Henry, Estelle, Malieek Straughter, Brandon Wilson, Jordan Belfi, Greg Davis Jr, Sky Soleil, Hayley Marie Norman, Robert Locke, Laurie-Anne Gibson, Aml Ameen, Jesse  Woodrow, Onahoua Rodriguez, Wren T. Brown, Sean Anderson, Irving Whitlow, Wade Allain-Marcus, Ithamar Enriquez, Erika Ringor, Chris Barnes, Hector Bucio, Tom Wright, Tina D'Marco, Amy Johnson, Debra Lee Ortega, Roland Martin, Mark Ridley Thomas, Chaka Khan, Amare Stoudemire, Don Lemon, Gayle King, DeAndre Jordan, James Hardy, Ashley Hamilton, Brandee Evans, Christina Webber, Anisha Gibbs"
555,Thirteen,100.0,Drama,"Aug 20, 2003",2000000,4601043,9505996,7505996,R,Catherine Hardwicke,"Evan Rachel Wood, Holly Hunter, Nikki Reed, Jeremy Sisto, Brady Corbet, Deborah Kara Unger, Kip Pardue, Sarah Clarke, Vanessa Hudgens, Ulysses Estrada, Sarah Blakely-Cartwright, Jenicka Carey, Jasmine Salim, Tessa Ludwick, Cece Tsou, Jamison Yang, Frank Merino, Cynthia Ettinger, Charles Duckworth, D.W. Moffett, Steven Kozlowski, Java Benson, Motough, Brandy Rainey, Yasmine Delawari, Hampton"
556,While We're Young,97.0,"Comedy,Drama,Mystery","Mar 27, 2015",10000000,7582065,17503828,7503828,R,Noah Baumbach,"Ben Stiller, Naomi Watts, Amanda Seyfried, Adam Driver, Maria Dizzia, Dree Hemingway, Matthew Shear, Annie Baker, Quincy Tyler Bernstine, Adam Horovitz, Matthew Maher, Charles Grodin, Peter Yarrow, Bonnie Kaufman, Hector Otero"
557,Criminal,113.0,"Action,Crime,Drama","Apr 15, 2016",31500000,14708696,38771262,7271262,R,"Greggory Jacobs, Gregory Jacobs, Greg Jacobs","John C. Reilly, Diego Luna, Maggie Gyllenhaal, Jonathan Tucker, Peter Mullan, Zitto Kazann, Maeve Quinlan, Laura Cerón, Soledad St. Hilaire, Brandon Keener, Gary Mack, Ellen Geer, Brent Sexton, Enrico Colantoni, Nick Anavio, Deborah Van Valkenburgh, Malik Yoba, Lillian Hurst, Jack Conley, Juan Carlos Cantu, Manuel G. Jimenez, Luis Contreras, Patricia Belcher, Paul Norwood"
558,Criminal,113.0,"Action,Crime,Drama","Apr 15, 2016",31500000,14708696,38771262,7271262,R,Ariel Vromen,"Kevin Costner, Gary Oldman, Tommy Lee Jones, Ryan Reynolds, Robert Davi, Jordi Molla, Gal Gadot, Michael Pitt, Amaury Nolasco, Alice Eve, Antje Traue, Scott Adkins, Freddy Bosche, Emmanuel Imani, Harry Hepple, Doug Cockle, Colin Salmon, Steve Nicolson, Sope Dirisu, Gisella Marengo, Mark Kempner, Michael Bodie, Joshua James, Samantha Coughlan, Danny Webb, David Avery, Joe Fidler, Michael Webber, Richard Reid, Joanna Brookes, Katharine Gwen, Matthew Steer, Andrew Byron, Kelly Clare, Elizabeth Ross, James Richard Marshall, Henry Garrett, Tim Woodward, Lotte Rice, Nathan Osgood, Sarah Middleton, Dragos Savulescu, Priyanga Burford, Steven Brand, Piers Morgan, Louis Tamone, Tamer Dogem, Ian Burfield, Diana Dimitrovici, Amina Zia, Rio Fredrika Debolla, Natalie Marie Ames, Luca Giorgio Maggiora, Mark Smith, Samuel Turner O'Toole, Mark Underwood, Lara Decaro, Richard Alan Reid"
559,Eye for an Eye,,Drama,"Jan 12, 1996",20000000,26792700,26792700,6792700,R,John Schlesinger,"Sally Field, Kiefer Sutherland, Ed Harris, Beverly D'Angelo, Joe Mantegna, Charlayne Woodard, Olivia Burnette, Alexandra Kyle, Darrell Larson, Philip Baker Hall, Keith David, Wanda Acuna, Geoffrey Rivas, Armin Shimerman, Natalija Nogulich, Nicholas Cascone, Stella Garcia, Justine Johnston, Wayne Pére, Joan Crowe, Ross Bagley, Jane Morris, Cynthia Rothrock, Bobby J. Foxworth, Manny Rodriguez, Michael Podwal, Sierra Pecheur, Zack Eginton, Kim Kim, A.C. Weary, Brenda Smith, Ron Dean, David Courier, Ellis Williams, David Barrera, Scott Waara, Tom Lillard, Angela Paton, Donal Logue, William Mesnick, Rondi Reed, Michael Buchman Silver, Eric Morris, Iris Field, Jeremy Eynon, Fort Atkinson, Evelyn Parke, Dolores Velazquez, Pablo Velazquez, Patricia Belcher, Alesia Jones, Maurice Sherbanee, Bob Clendenin, Larry Polson, Sharon D. Chase, Janet Dey, Buzz Barbee, Nino Polito, Cherie Franklin, Francesca P. Roberts, Marie Chambers, Rolando Molina, Ernie Vincent, Teddy Vincent, Minnie Summers Lindsey"
560,The Drop,106.0,"Crime,Drama","Sep 12, 2014",12600000,10724389,19054534,6454534,R,Michaël R. Roskam,"Tom Hardy, Noomi Rapace, Matthias Schoenaerts, James Gandolfini, Michael Esper, Mike Houston, Morgan Spector, Chris Sullivan (XII), John Ortiz, Ann Dowd, James Frecheville, Elizabeth Rodriguez, Michael Aronov, Ross Bickell, Tobias Segal, Patricia Squire, Lucas Caleb Rooney, Jeremy Bobb, James Colby, Michael J. O'Hara, Scott Johnsen, Dave Brown, Jessica Tate, John Di Benedetto, Robert Turano, Erin Darke, Khan Baykal, Jack Dimich, Danny McCarthy, Cathy Trien"
561,Dum Maaro Dum,128.0,"Action,Crime,Drama","Apr 22, 2011",5200000,564489,11633427,6433427,R,Rohan Sippy,"Prateik Babbar, Bipasha Basu, Rana Daggubati, Abhishek Bachchan, Aditya Pancholi, Anaitha Nair, Govind Namdeo, Muzammil S. Qureshi, Mariah Pucu Gantois Gomes, Vidya Balan, Gulshan Devaiah, Deepika Padukone"
562,The Railway Man,116.0,"Biography,Drama,Romance","Apr 11, 2014",18000000,4438438,23910210,5910210,R,Jonathan Teplitzky,"Colin Firth, Nicole Kidman, Jeremy Irvine, Stellan Skarsgård, Hiroyuki Sanada, Sam Reid, Tanroh Ishida, Tom Stokes, Marta Dusseldorp, Tom Hobbs, Akos Armont, Bryan Probets, Masa Yamaguchi, Ewen Leslie"
563,Traitor,110.0,"Action,Drama,Romance","Aug 27, 2008",22000000,23530831,27882226,5882226,PG-13,Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Saïd Taghmaoui, Neal McDonough, Alyy Khan, Jeff Daniels, Archie Panjabi, Raad Rawi, Hassam Ghancy, Mozhan Marnò, Adeel Akhtar"
564,Admission,107.0,"Comedy,Drama,Romance","Mar 22, 2013",13000000,18007317,18733666,5733666,PG-13,Paul Weitz,"Tina Fey, Paul Rudd, Michael Sheen, Nat Wolff, Wallace Shawn, Gloria Reuben, Travaris Meeks-Spears, Lily Tomlin, Ann Harada, Ben Levin (II), Daniel Joseph Levy, Maggie Keenan-Bolger, Elaine Kussack, Christopher Evan Welch, Michael Genadry, Juliet Brett, John Brodsky, Camille Branton, Sarita Choudhury, Freddie Francis, Travis Bratten, Tanisha Long, Nadia Alexander, Karen Pham, Rob Campbell, Sonya Walger, Olek Krupa, Roby Sobieski, Lauren Anne Schaffel, Brian Charles Johnson, Lipica Shah, Jarod Einsohn, Caliaf St. Aubyn, Zita-Ann Geoffrey, Laura Jordan, Sarah Quinn, Jason Blaj, Zachary Unger, Lisa Emery, Mihran Shlougian, Lynne Taylor, Brian d'Arcy James, Leigha Handcock, David Simins, Brad Wilson, Ryan McCarty, Krishna Choudhary, Ricky Lee Jones, Thomas Merckens, Alan Robert Southworth, Chris Brownell, Chris Palermo, Anthony Capers, Julia Faye Fisher, Gameela Wright"
565,Paterson,118.0,"Comedy,Drama,Romance","Dec 28, 2016",5000000,2141423,10727536,5727536,R,Jim Jarmusch,"Adam Driver, Golshifteh Farahani, Barry Shabaka Henley, Chasten Harmon, William Jackson Harper, Brian McCarthy, Luis Da Silva Jr., Jared Gilman, Kara Hayward, Method Man, Sterling Jerins, Jaden Michael, Masatoshi Nagase, Nellie, Rizwan Manji, Dominic Liriano, Frank Harts, Johnnie Mae, Trevor Parham, Troy Parham, Kacey Cockett, Helen-Jean Arthur, Joan Kendall, Owen Asztalos, Jorge Vega, Sophia Muller"
566,Country Strong,117.0,"Drama,Music","Dec 22, 2010",15000000,20218921,20601987,5601987,PG-13,Shana Feste,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester, Marshall Chapman, Jeremy Childs, Lari White, JD Parker, Lisa Stewart Seals, Jeremy Child, Jackie Welch, Cinda McCain, Lisa Stewart, Gabe Sipos, Sandra Harris, Megan Henderson, Dan Beene, Danny Beene, Reegus Flenory, Terri Minton, Ed Bruce, Darrin Dickerson, Alana Grace, Katie Groshong, Candace Michelle Coffee, Katie Cook, Adam Skaggs, Travis Nicholson, Denitia Odigie, Denita Odigie, Jeffrey Buckner Ford, Jeri Sager, Kirt Lahew, Ranjit Bhullar, Tina White, Brett Warren, Olivia Haley, Jim Melton, Holly Watson, Brad Schmitt, Brad Schmidt, Andy Cordan, Cory Younts, Skylar Wilson, Josh Graham, Chris Scruggs, Loney Hutchins, Ian Fitchuk, Bucky Baxter, John Bohlinger, Neal Casal, Chris Clark, Jim Lauderdale, Doug Frasure, Amanda Shires, John Deaderick, Johnny Gates, Jamie Jarbeau, Matt Scanlon, Michael Ollin Lotten, Smith Curry, Kristen Wilkinson, David Angeli, Gregory Martin, Sara Reist, James Hamlet, Steve Hinson, Fred Eltringham, Gary Nicholson, Beau Stapleton, Danny Flowers, Nancy Amons, Jim Taylor, Jonathan Martin, Nick Beres, Kelly Sutton, Shane Tallant, Katrina Hagger Smith, Christine Maddela, Stephanie Langston"
567,Steve Jobs,122.0,"Biography,Drama","Oct 9, 2015",30000000,17766658,35579007,5579007,R,Danny Boyle,"Michael Fassbender, Kate Winslet, Seth Rogen, Katherine Waterston, Sarah Snook, Jeff Daniels, Michael Stuhlbarg, John Ortiz, Adam Shapiro, Perla Haney-Jardine, Ripley Sobo, Makenzie Moss, Vanessa Ross, Steven Wiig, John Steen, Stan Roth, Mihran Shlougian, Robert Anthony Peters, Noreen Lee, Gail Fenton, Karen Kahn, Rachel Caproni, Lily Tung Crystal, Damara Reilly, Marika Casteel, Dylan Freitas-D'Louhy, Chris Tomasso, John Chovanec, Daniel Liddle, Lora Oliver, Colm O'Riain, Anita Bennett, Greg Mills, Melissa Etezadi, Rick Chambers, Sara Welch, Emmett Miller, Marc Istook, Carlo Cecchetto, Kristina Guerrero, Bill Seward, Mark Mester, Derrin Horton"
568,Out of Time,98.0,"Drama,Mystery,Thriller","Oct 3, 2003",50000000,41083108,55489826,5489826,PG-13,Carl Franklin,"Denzel Washington, Eva Mendes, Sanaa Lathan, Dean Cain, Tony Dalton, John Billingsley, Robert Baker, Alex Carter, Antoni Corone, Terry Loughlin, Nora Dunn, James Murtaugh, Tom Hillmann, Peggy Sheffield, Evelyn Brooks, Eric Hissom, Tom Hilmann, Parris Buckner, Arian Waring Ash, Mike Pniewski, Veryl E. Jones, Tim Ware, Jesse B'Franklin, Ed Amatrudo, Neil Brown, Jr., Elena Maria Garcia, David Negorn, David J. Negron Jr., O.L. Duke, Sharlene Garcia, Ronald J. Madoff, Steve Raulerson, Suzanne Grant, Dorothy A. Healy"
569,The Babadook,94.0,"Drama,Horror","Nov 28, 2014",2000000,950792,7482387,5482387,NR,Jennifer Kent,"Essie Davis, Noah Wiseman, Barbara West, Daniel Henshall, Hayley McElhinney, Tim Purcell, Tiffany Lyndall-Knight, Cathy Adamek, Peta Shannon, Benjamin Winspear, Michael Gilmour, Adam Morgan, John Maurice Sullivan, Craig Behenna, Terence Crawford, Carmel Johnson, Lise Hachi, Michelle Nightingale, Pippa Wanganeen, Pippa Wanganeeh, Chloe Hurn, Lotte Crawford, Stephen Sheehan, Lucy Hong, Chris Roberts, Tony Mack, Sophie Riggs, Craig McArdle, Sophie Allan, Bridget Walters, Isla Zorkovic, Ethan Grabis, Jacqy Phillips, Annie Batten, India Zorkovic, Charlie Crabtree"
570,Chain Reaction,100.0,Drama,"Aug 2, 1996",55000000,21226204,60209334,5209334,PG-13,Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn, Brian Cox, Joanna Cassidy, Chelcie Ross, Nicholas Rudall, Tzi Ma, Krzysztof Pieczynski, Julie R. Pearl, Gene Barge, Daniel Friedman, Nathan Davis, Aaron Williams, Daniel H. Friedman, Johnny Lee Davenport, James Sie, Joan Kohn, Juan Ramírez, Nydia Rodriguez Terracina, Scott Benjaminson, Ned Schmidtke, Randall Arney, Noelle Bou-Sliman, Joe Kosala, Ron Dean, Miguel Nino, Turk Muller, Neil Flynn, Eddie Bo Smith Jr., Michael Skewes, Michael James, Margaret Travolta, Tom Mula, Denise Price, Rick LeFevour, Charley Sherman, Gina Raffin, Pam Zekman, Lisa Tejero, David Pasquesi, John Drummond, Catherine Lemkau, Tell Draper, Danny Goldring, Jacqueline G. Arthur, Eddie B. Smith, Michael Gaylord James, Ken Moreno, Godfrey, Allen Hamilton, Dick Cusack, Nick Kusenko, David Michael Gee, Stanley M. Span, Ann Whitney, Rich Komenich, Chris Holloway, Afram Bill Williams, Will Zahrn, John W. Hardy, Joseph Kosala, Mary Seibel, Nina Beesley, Michael Shannon, Billy Jack Haynes, Walter Doggett, Jack Kandel, Timothy Maxwell, Leslie Mikol, Rio Zavala, Mark Morettini, Soseh Kevorkian, Christopher Holloway, Jim Ortlieb, Cheryl Hamada, Mike Gray, Joe Guastaferro"
571,Monsters,97.0,"Drama,Thriller","Oct 29, 2010",500000,237301,5639730,5139730,R,Gareth Edwards (V),"Scoot McNairy, Whitney Able"
572,The Reef,94.0,"Adventure,Drama,Horror","Dec 31, 2010",10000000,0,15037867,5037867,R,Andrew Traucki,"Damian Walshe-Howling, Zoe Naylor, Adrienne Pickering, Gyton Grantley, Kieran Darcy-Smith, Damien Walshe-Howling"
573,The Losers,112.0,Drama,"Apr 23, 2010",25000000,23591432,29863840,4863840,PG-13,Sylvain White,"Jeffrey Dean Morgan, Zoe Saldana, Chris Evans, Idris Elba, Columbus Short, Oscar Jaenada, Jason Patric, Holt McCallany, Peter Macdissi, Peter Francis James, Tanee McCall, Mark Ginther, Daniel Kalal, Colin Follenweider, Garrett Warren, Rey Hernandez, Ernesto Morales, Evan Miranda, Noel Estrella, Gunner Wright, Robert Slavonia, Debbie Ann Rivera, Kirk Sullivan, Marcos Davila, Alanis M. Salinas, Manuel O. Velazquez, Thomas R. Nunan III, John Galindez, Lindsey Sutton, Alan J. Trudeau, Rafael Lopez Diaz, Norman Grant, Krissy Korn"
574,Draft Day,110.0,"Drama,Sport","Apr 11, 2014",25000000,28842237,29847480,4847480,PG-13,Ivan Reitman,"Kevin Costner, Jennifer Garner, Denis Leary, Ellen Burstyn, Frank Langella, Chadwick Boseman, Terry Crews, Sean Combs, Josh Pence, Rosanna Arquette, Timothy Simons, David Ramsey, Wade Williams, Chi McBride, W. Earl Brown, Brad William Henke, Griffin Newman, Kevin Dunn, Patrick St. Esprit, Arian Foster, Christopher Cousins, Pat Healy, Laura Steinel, Wallace Langham, Chris Berman, Dave Donaldson, Mel Kiper, Jon Gruden, Deion Sanders, Mike Mayock, Tony Rizzo, Aaron Goldhammer, Jordan Harris, Richard Littlejohn, Enré Laney, Bernard Canepari, Christopher Mele, Leilani Barrett, Michael Cipiti, Justin Zabor, Aswan Harris, Alex Mack, Tom Welling, John Lee, Sam Elliott, Russ Brandon, Marc Honan, Erin Drake, Quincy Dunn-Baker, Gregory D. Rush, Tom Headlee, Commissioner Roger Goodell, Rich Eisen, Patrick Breen, David Dunn, John Hefferman, Rebecca Haarlow, Ray Lewis, Stephen Hill, James Brewer, Ramses Barden, Zoltan Mesko, Demario Davis, Margot Danis, Emil Boccio, Leanora Haselrig, Jennifer McMahan, Sophie Guest, Brenda Adrine, Edwina Hadley, Ken Fiore, Joel Bussert, Frank Supovitz, Sammy Choi, Jeff Darlington, Mike Florio, Alex Marvez, Seth Wickersham, Jim Brown, Bernie Kosar, Renee Monique Brown, Phil Taylor, TJ Ward, D'Qwell Jackson, Aaron Hill, Michael Fisher, Ivan Reitman, John Debney, Ali Bell, Scott Rothman, Michael Beugg, Rajiv Joseph, Jason Blumenfeld, Joe Medjuck, Michael G. Nathanson, Alex Plapinger, Gigi Pritzker"
575,The Skeleton Twins,93.0,"Comedy,Drama,Romance","Sep 12, 2014",1000000,5284309,5797192,4797192,R,Craig Johnson,"Kristen Wiig, Bill Hader, Luke Wilson, Ty Burrell, Boyd Holbrook, Joanna Gleason, Kathleen Rose Perkins, Adriane Lenox, Sydney Lucas, Eddie Schweighardt, Paul Castro Jr., Benjamin McGowan, Jennifer LaFleur, Genevieve Adams, Truck Hudson, Cliff Moylan"
576,Left Behind,24.0,"Documentary,Drama","Oct 3, 2014",16000000,14019924,20769209,4769209,PG-13,Vic Armstrong,"Nicolas Cage, Chad Michael Murray, Cassi Thomson, Lea Thompson, Nicky Whelan, Jordin Sparks, Martin Klebba, Quinton Aaron, Laura Cayouette, William Ragsdale, Donny Boaz, Stephanie Honoré, Lolo Jones, Gary Grubbs, Lance E. Nichols, Ashton Leigh, Luis Da Silva Jr., Leticia Jimenez, Alec Rayme, Judd Lormand, Major Dodson, Shanna Forrestall, Han Soto, Chelsea Bruland, Candice Michele Barley, Escalante Lundy, Georgina Rawlings, Kamryn Johnson, Lisa Mackel Smith, Hwan Tran, Joseph Oliveira"
577,The Kid,100.0,"Biography,Drama,Western","Jul 7, 2000",65000000,69688384,69688384,4688384,NR,Charles Chaplin,"Charles Chaplin, Jackie Coogan, Edna Purviance, Carl Miller, Tom Wilson, Henry Berman, Charles Reisner, Jack Coogan Sr., Albert Austin, Nellie Bly Baker, Henry Bergman, Edgar Sherrod, Lita Grey Chaplin, Raymond Lee, Beulah Bains, Robert Dunbar, Kitty Bradbury, Rupert Franklin, Walter Lynch, Jules Hanft, Frank Campeau, John McKinnon, Phyllis Allen, Esther Ralston"
578,The Kid,100.0,"Biography,Drama,Western","Jul 7, 2000",65000000,69688384,69688384,4688384,PG,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin, Jean Smart, Dana Ivey, Chi McBride, Juanita Moore, Esther Scott, Deborah May, Vernee Watson-Johnson, Jan Hoag, Melissa McCarthy, Elizabeth Arlen, Alexandra Barreto, John Apicella, Brian McGregor, Reiley McClendon, Daniel von Bargen, Susan Dalian, Stanley Anderson, Steve Tom, Marc Copage, Rod McLachlan, Scott Mosenson, Brian Fenwick, Dusan Fager, Toshiya Agata, Joshua Finkel, Lou Beatty Jr., E.J. Callahan, Daryl Anderson, Darrell Foster, Michael Wajacs, John Travis, Larry King, Jeri Ryan, Nick Chinlund, Stuart Scott, Rich Eisen, Harold Greene, Kevon Edmonds, Julia Waters, Maxine Waters, Stephanie Spruill"
579,The Kid,100.0,"Biography,Drama,Western","Jul 7, 2000",65000000,69688384,69688384,4688384,R,Vincent D'Onofrio,"Ethan Hawke, Dane DeHaan, Chris Pratt, Jake Schur, Leila George, Adam Baldwin, Clint Obenchain, Chris Bylsma, Chad Dashnaw, Benjamin Dickey, Tait Fletcher, Hawk D'Onofrio, Vincent D'Onofrio, David Devereaux, Rachel Singer, Jenny Gabrielle, Howard Ferguson Jr."
